Date,Open,High,Low,Close,Volume
2024-02-21,180.27,184.14,180.27,182.71,555,600
2024-02-20,177.03,183.32,176.19,182.66,592,100
2024-02-16,182.01,182.01,177.27,179.58,512,900
2024-02-15,172.20,184.38,168.31,182.74,731,700
2024-02-14,191.31,193.78,189.77,192.61,379,600
2024-02-13,189.17,193.06,188.08,189.21,272,200
2024-02-12,192.92,194.57,191.50,193.35,166,300
2024-02-09,189.91,193.27,189.02,192.10,158,800
2024-02-08,184.63,189.46,184.63,189.44,181,000
2024-02-07,184.55,186.89,183.51,184.23,168,500
2024-02-06,183.67,186.98,183.57,185.35,149,700
2024-02-05,185.35,185.37,181.90,183.69,148,100
2024-02-02,185.73,188.11,185.22,186.93,112,700
2024-02-01,184.94,187.69,183.36,187.69,111,900
2024-01-31,187.85,188.74,184.07,184.74,181,600
2024-01-30,186.48,189.11,186.03,188.50,186,000
2024-01-29,184.79,187.31,183.17,186.22,193,700
2024-01-26,184.20,185.05,182.76,184.79,171,800
2024-01-25,187.58,187.58,182.93,183.71,277,200
2024-01-24,190.09,190.09,184.58,185.09,205,900
2024-01-23,193.29,194.17,187.81,187.99,184,700
2024-01-22,187.64,192.12,187.61,191.66,304,400
2024-01-19,184.71,186.81,183.21,185.89,166,500
2024-01-18,182.64,183.96,181.70,183.61,183,000
2024-01-17,181.51,182.39,180.62,181.31,168,700
2024-01-16,182.34,184.12,181.31,182.65,262,700
2024-01-12,183.10,183.62,181.41,183.24,150,400
2024-01-11,180.98,182.00,179.00,181.26,176,500
2024-01-10,177.78,180.65,176.54,180.55,217,800
2024-01-09,175.04,177.69,174.84,177.69,106,000
2024-01-08,174.45,177.18,174.38,176.65,105,900
2024-01-05,175.55,176.37,173.37,173.82,177,400
2024-01-04,178.02,178.68,175.39,176.22,179,900
2024-01-03,175.93,177.92,174.57,177.85,267,300
2024-01-02,177.27,178.20,175.00,176.75,216,200
2023-12-29,177.60,179.14,176.01,177.19,220,800
2023-12-28,177.65,178.08,176.00,177.95,147,400
2023-12-27,178.59,178.91,177.27,177.60,127,000
2023-12-26,178.13,179.86,177.00,178.16,154,200
2023-12-22,180.43,180.84,177.18,177.37,177,100
2023-12-21,181.45,181.87,175.91,178.93,296,500
2023-12-20,183.65,186.16,179.51,179.60,269,700
2023-12-19,184.29,185.11,182.99,183.65,233,100
2023-12-18,183.33,183.81,181.84,183.13,214,100
2023-12-15,181.27,183.07,180.47,182.88,1,495,300
2023-12-14,182.21,182.94,177.26,180.88,353,900
2023-12-13,175.49,181.67,174.57,180.22,350,700
2023-12-12,176.00,178.74,174.83,174.95,589,000
2023-12-11,172.37,176.39,171.44,175.73,214,000
2023-12-08,170.84,174.01,170.37,172.37,186,700
2023-12-07,169.23,170.34,168.22,170.01,157,500
2023-12-06,172.22,172.98,167.59,168.14,230,000
2023-12-05,167.01,172.22,166.58,171.25,473,800
2023-12-04,159.65,166.47,159.65,166.44,480,400
2023-12-01,151.40,159.69,151.40,159.47,468,500
2023-11-30,149.17,152.22,147.28,151.42,345,600
2023-11-29,150.20,152.19,148.26,148.70,155,900
2023-11-28,149.56,150.60,148.42,148.81,115,000
2023-11-27,149.41,151.39,148.80,149.49,166,700
2023-11-24,149.88,150.78,149.88,150.03,49,600
2023-11-22,151.20,151.94,149.57,149.88,91,600
2023-11-21,150.18,150.61,148.87,149.85,96,000
2023-11-20,149.07,151.32,148.69,150.18,152,200
2023-11-17,151.31,151.42,148.96,149.07,173,600
2023-11-16,151.28,152.13,149.11,150.12,164,400
2023-11-15,148.07,152.02,148.07,151.92,398,100
2023-11-14,147.51,148.46,146.27,147.40,209,500
2023-11-13,142.86,144.10,141.73,143.62,191,000
2023-11-10,143.67,145.13,141.92,143.91,167,600
2023-11-09,145.85,145.85,142.31,142.95,190,600
2023-11-08,146.65,147.24,143.20,144.72,196,700
2023-11-07,147.38,148.07,146.38,146.50,181,900
2023-11-06,147.10,147.96,145.27,147.88,176,600
2023-11-03,145.89,148.94,145.89,147.75,223,300
2023-11-02,148.83,148.83,139.34,143.03,223,300
2023-11-01,143.06,144.58,142.28,144.49,200,300
2023-10-31,141.92,143.81,141.92,143.30,137,500
2023-10-30,143.17,143.35,140.81,141.28,135,600
2023-10-27,141.15,142.45,140.06,141.97,175,700
2023-10-26,142.06,143.24,140.71,141.41,130,700
2023-10-25,141.70,142.79,140.80,141.40,127,300
2023-10-24,141.89,142.34,140.85,141.51,115,200
2023-10-23,143.81,143.81,141.17,141.19,193,200
2023-10-20,145.05,145.94,143.57,144.17,194,300
2023-10-19,149.30,149.30,143.80,144.64,243,500
2023-10-18,150.24,151.60,148.85,149.84,204,100
2023-10-17,149.18,151.73,149.18,151.25,210,700
2023-10-16,148.26,150.87,148.26,149.41,194,000
2023-10-13,148.56,148.77,144.98,147.50,210,200
2023-10-12,149.52,149.52,147.40,148.85,124,200
2023-10-11,147.78,149.08,147.01,148.89,118,200
2023-10-10,145.34,148.03,145.34,147.96,184,300
2023-10-09,143.16,145.87,143.16,145.27,100,600
2023-10-06,141.82,145.02,141.66,143.93,152,800
2023-10-05,143.59,144.03,141.53,142.30,117,600
2023-10-04,143.16,144.04,142.24,143.34,158,000
2023-10-03,144.71,145.75,141.62,143.00,142,400
2023-10-02,145.19,145.98,143.40,144.83,187,400
2023-09-29,148.11,148.11,145.12,145.50,196,300
2023-09-28,145.60,148.49,145.60,147.33,254,200
2023-09-27,145.96,147.31,144.85,145.22,177,600
2023-09-26,147.14,147.14,144.83,145.26,175,000
2023-09-25,148.07,149.26,147.63,147.63,136,900
2023-09-22,149.24,150.31,148.41,148.80,107,500
2023-09-21,149.50,150.27,147.62,149.01,113,000
2023-09-20,149.80,152.68,149.51,150.01,117,700
2023-09-19,149.78,150.74,148.61,149.33,140,600
2023-09-18,149.85,151.12,149.47,149.98,186,900
2023-09-15,151.50,151.90,149.18,149.55,404,800
2023-09-14,151.16,152.86,151.16,151.66,155,100
2023-09-13,149.93,151.28,149.22,150.74,319,800
2023-09-12,150.89,151.58,149.93,150.40,192,300
2023-09-11,152.82,152.82,150.04,150.89,167,100
2023-09-08,152.48,154.21,151.32,152.28,194,400
