Date,Open,High,Low,Close,Adj Close,Volume
2023-06-30,96.65,97.62,95.57,96.55,93.58,384,300
2023-06-29,94.40,96.35,93.61,95.98,93.03,821,700
2023-06-28,92.76,94.65,92.72,94.17,91.28,310,100
2023-06-27,91.75,92.79,91.11,92.37,89.53,372,400
2023-06-26,90.84,92.19,90.17,90.63,87.84,320,600
2023-06-23,91.78,91.93,90.26,91.07,88.27,1,231,400
2023-06-22,91.49,92.61,90.88,92.25,89.41,311,400
2023-06-21,91.43,92.23,91.35,91.91,89.09,306,500
2023-06-20,91.62,92.26,90.86,91.51,88.70,515,000
2023-06-16,92.31,93.32,91.45,91.62,88.80,900,200
2023-06-15,90.38,91.40,89.70,91.27,88.46,401,300
2023-06-14,90.22,90.94,89.80,90.87,88.08,345,000
2023-06-13,90.05,90.92,89.75,90.39,87.61,454,600
2023-06-12,88.08,89.57,88.00,89.52,86.77,371,600
2023-06-09,87.74,88.64,87.07,88.31,85.60,289,800
2023-06-08,86.35,87.63,85.00,87.55,84.86,453,900
2023-06-07,86.17,88.22,86.17,86.72,84.05,566,800
2023-06-06,84.24,86.48,84.18,86.13,83.48,486,400
2023-06-05,84.17,84.72,82.69,84.49,81.89,209,800
2023-06-02,83.75,84.93,83.59,84.79,82.18,246,400
2023-06-01,82.61,84.44,82.46,83.49,80.92,186,700
2023-05-31,82.28,83.69,81.92,83.04,80.49,508,500
2023-05-30,83.99,84.08,82.17,82.66,80.12,247,000
2023-05-26,82.89,84.28,82.89,83.33,80.77,195,300
2023-05-25,83.70,83.95,82.03,83.20,80.64,231,200
2023-05-24,83.39,83.82,82.78,83.51,80.94,168,000
2023-05-23,84.51,85.50,83.79,83.88,81.30,209,200
2023-05-22,84.63,85.11,84.42,84.69,82.09,310,700
2023-05-19,84.86,85.05,83.99,84.38,81.79,272,300
2023-05-18,83.80,84.46,83.05,84.26,81.67,1,108,800
2023-05-17,83.25,84.61,82.62,83.88,81.30,308,100
2023-05-16,82.29,83.96,82.29,83.16,80.60,240,000
2023-05-15,83.26,83.26,81.90,82.30,79.77,217,200
2023-05-12,82.94,83.45,82.19,82.87,80.32,295,500
2023-05-11,85.13,85.49,81.92,83.18,80.62,338,900
2023-05-10,83.69,86.27,83.25,84.98,82.37,947,700
2023-05-09,80.85,81.95,79.68,80.00,77.54,436,400
2023-05-08,81.15,81.89,79.66,81.02,78.53,504,400
2023-05-05,73.95,81.00,73.41,80.70,78.22,975,600
2023-05-04,70.11,73.71,67.68,73.34,71.09,521,700
2023-05-03,67.44,67.83,66.82,67.03,64.97,298,500
2023-05-02,67.48,67.67,67.01,67.34,65.27,244,100
2023-05-01,67.39,68.14,67.34,67.60,65.52,195,400
2023-04-28,68.14,69.25,67.54,67.74,65.66,211,200
2023-04-27,68.43,68.67,67.23,68.31,66.21,373,100
2023-04-26,69.02,69.58,68.07,68.08,65.99,226,600
2023-04-25,69.28,69.96,68.94,69.07,66.95,216,700
2023-04-24,70.73,71.24,69.58,69.85,67.70,200,000
2023-04-21,70.93,71.40,70.31,70.78,68.60,165,700
2023-04-20,70.32,71.29,70.32,71.04,68.86,348,900
2023-04-19,71.79,71.79,70.63,70.86,68.68,275,400
2023-04-18,72.79,73.10,72.13,72.20,69.98,362,200
2023-04-17,73.92,73.92,72.56,72.61,70.38,348,200
2023-04-14,73.75,74.77,73.58,73.90,71.63,260,800
2023-04-13,73.43,74.42,73.43,74.09,71.81,211,800
2023-04-12,72.57,74.88,72.40,73.45,71.19,315,400
2023-04-11,72.74,73.26,71.64,71.81,69.60,283,300
2023-04-10,72.82,73.51,72.56,73.18,70.59,209,100
2023-04-06,72.76,73.50,72.55,72.98,70.40,148,000
2023-04-05,73.20,73.20,72.60,72.93,70.35,245,800
2023-04-04,72.94,73.36,72.02,73.30,70.71,323,100
2023-04-03,72.82,73.16,72.03,72.63,70.06,326,000
2023-03-31,72.74,73.26,72.46,72.90,70.32,306,100
2023-03-30,72.74,73.80,72.19,72.53,69.96,222,700
2023-03-29,72.35,72.82,71.97,72.52,69.95,275,300
2023-03-28,72.92,73.16,71.75,72.02,69.47,201,000
2023-03-27,72.83,73.69,72.18,73.23,70.64,298,600
2023-03-24,72.62,72.83,71.51,72.47,69.91,236,200
2023-03-23,72.29,73.88,71.95,72.77,70.20,236,000
2023-03-22,73.00,74.13,72.16,72.18,69.63,236,100
2023-03-21,73.97,74.60,73.27,73.38,70.78,339,500
2023-03-20,72.62,74.21,72.55,73.56,70.96,667,900
2023-03-17,74.27,75.31,72.07,72.59,70.02,982,000
2023-03-16,72.70,74.68,72.00,74.43,71.80,349,600
2023-03-15,73.40,73.88,71.75,73.43,70.83,380,300
2023-03-14,74.90,74.99,73.72,74.61,71.97,273,800
2023-03-13,72.75,74.55,72.20,73.41,70.81,296,000
2023-03-10,73.43,74.00,72.60,73.60,71.00,300,400
2023-03-09,74.33,75.74,73.56,73.86,71.25,511,600
2023-03-08,72.45,74.10,72.36,73.96,71.34,295,600
