Date,Open,High,Low,Close,Volume
2024-03-04,290.65,293.57,286.01,291.65,442,500
2024-03-01,279.68,289.94,278.75,289.64,413,200
2024-02-29,276.05,282.00,275.76,279.48,400,900
2024-02-28,272.29,274.22,270.83,272.80,212,900
2024-02-27,279.56,281.04,274.48,275.78,194,600
2024-02-26,273.89,279.41,272.40,278.06,336,900
2024-02-23,278.21,279.83,274.99,274.99,269,300
2024-02-22,278.27,283.90,277.04,279.48,302,400
2024-02-21,269.73,276.23,268.65,274.43,375,000
2024-02-20,269.86,272.39,267.38,271.93,523,800
2024-02-16,282.41,283.00,271.71,275.46,658,200
2024-02-15,276.57,294.99,273.28,283.75,1,184,700
2024-02-14,249.47,255.36,248.27,252.96,567,200
2024-02-13,251.78,253.11,243.49,245.80,692,200
2024-02-12,253.09,260.00,253.09,259.40,395,800
2024-02-09,248.36,253.77,248.36,253.09,328,600
2024-02-08,247.22,249.75,245.68,247.12,318,700
2024-02-07,243.67,247.62,240.38,247.11,522,900
2024-02-06,241.15,243.50,241.15,242.49,497,100
2024-02-05,242.92,244.10,239.04,242.07,336,200
2024-02-02,240.21,247.94,237.06,246.48,418,600
2024-02-01,239.55,242.87,233.95,242.60,474,100
2024-01-31,250.00,250.00,238.48,239.55,482,600
2024-01-30,255.98,255.98,250.56,250.91,302,100
2024-01-29,250.72,256.04,249.71,255.93,493,200
2024-01-26,256.98,258.42,251.62,252.17,268,300
2024-01-25,257.98,260.75,255.47,256.99,334,200
2024-01-24,259.14,259.14,251.67,254.17,522,100
2024-01-23,255.85,257.44,252.62,256.09,211,800
2024-01-22,251.85,258.22,250.37,254.57,357,600
2024-01-19,250.44,251.32,245.14,249.09,397,600
2024-01-18,240.40,250.12,237.75,249.59,482,200
2024-01-17,240.00,240.34,236.19,239.17,463,200
2024-01-16,246.53,247.04,240.22,243.52,498,300
2024-01-12,256.77,259.17,243.56,248.87,625,600
2024-01-11,254.01,256.87,248.43,255.03,380,900
2024-01-10,256.00,256.93,252.50,255.27,276,900
2024-01-09,255.82,259.66,255.00,256.44,326,600
2024-01-08,252.11,262.28,251.36,261.09,399,500
2024-01-05,252.21,257.16,252.15,252.69,293,500
2024-01-04,251.10,255.41,250.53,252.97,358,100
2024-01-03,264.12,265.55,252.38,252.52,404,800
2024-01-02,268.56,270.74,265.39,267.98,452,900
2023-12-29,274.73,276.31,272.77,273.33,251,300
2023-12-28,274.11,276.39,272.78,275.35,193,900
2023-12-27,276.50,276.65,273.27,275.79,275,700
2023-12-26,270.00,276.08,269.29,275.50,220,000
2023-12-22,266.77,269.83,265.89,269.41,225,900
2023-12-21,264.76,266.15,261.67,265.31,282,500
2023-12-20,269.61,270.98,261.35,261.61,332,800
2023-12-19,268.61,271.79,265.68,269.42,467,000
2023-12-18,271.05,271.05,264.40,266.68,485,000
2023-12-15,269.17,280.33,268.07,270.18,1,025,000
2023-12-14,248.56,274.44,247.11,272.16,1,165,900
2023-12-13,238.64,245.31,235.79,244.43,303,500
2023-12-12,240.00,241.43,238.22,239.38,238,400
2023-12-11,235.94,239.76,235.94,239.65,363,100
2023-12-08,232.29,237.80,232.29,236.13,229,900
2023-12-07,235.17,236.97,232.99,233.23,319,100
2023-12-06,237.67,238.72,233.84,234.13,222,300
2023-12-05,238.39,238.39,232.57,234.36,243,300
2023-12-04,239.43,243.00,236.77,239.37,302,800
2023-12-01,235.40,241.90,232.78,241.22,419,600
2023-11-30,237.72,238.26,235.35,236.98,492,400
2023-11-29,236.13,240.06,235.65,236.62,372,900
2023-11-28,230.72,234.42,229.65,233.89,424,900
2023-11-27,227.65,233.62,227.65,231.50,528,600
2023-11-24,225.83,229.65,225.83,228.92,195,200
2023-11-22,223.40,227.00,221.59,225.86,550,100
2023-11-21,218.49,223.04,217.38,222.41,360,500
2023-11-20,218.84,221.78,216.60,220.54,330,600
2023-11-17,218.46,218.70,215.27,218.02,340,600
2023-11-16,216.22,217.49,212.40,215.48,275,700
2023-11-15,215.65,224.21,215.65,216.96,501,600
2023-11-14,209.00,216.50,208.50,215.66,542,700
2023-11-13,204.40,205.38,202.01,202.61,411,200
2023-11-10,202.92,207.21,202.46,206.18,602,300
2023-11-09,207.59,208.15,201.43,202.52,486,900
2023-11-08,208.00,210.37,204.04,206.44,525,900
2023-11-07,204.50,208.26,202.60,208.04,613,300
2023-11-06,213.86,213.86,205.21,206.02,373,800
2023-11-03,210.87,217.14,210.87,214.30,540,800
