Date,Open,High,Low,Close,Volume
2022-01-05,114.58,115.45,113.23,113.24,739,900
2022-01-04,116.99,118.25,115.05,115.73,875,600
2022-01-03,115.95,116.82,114.22,116.39,615,000
2021-12-31,116.52,117.27,116.00,116.56,387,400
2021-12-30,119.00,119.10,116.46,116.52,481,700
2021-12-29,117.62,118.85,117.40,118.61,605,500
2021-12-28,116.25,117.78,115.64,117.68,433,100
2021-12-27,114.77,116.33,114.68,116.25,513,000
2021-12-23,114.93,115.68,114.63,114.86,512,900
2021-12-22,114.08,115.30,113.95,114.99,796,200
2021-12-21,113.13,114.17,112.47,113.70,804,500
2021-12-20,113.76,113.76,111.45,112.45,978,100
2021-12-17,114.52,115.85,113.52,114.24,8,396,000
2021-12-16,113.47,114.92,112.57,114.74,1,299,800
2021-12-15,111.10,113.49,110.96,113.41,1,148,900
2021-12-14,111.47,111.95,109.81,111.75,1,008,000
2021-12-13,110.00,112.62,109.90,112.05,1,168,100
2021-12-10,111.06,111.67,110.07,110.61,940,100
2021-12-09,110.69,111.29,109.70,110.38,796,200
2021-12-08,110.81,111.73,109.90,110.89,1,055,000
2021-12-07,113.36,113.36,110.67,110.87,1,215,800
2021-12-06,109.26,112.70,109.10,112.28,2,176,400
2021-12-03,111.41,111.62,107.85,109.26,948,400
2021-12-02,110.47,111.86,110.16,111.12,759,500
2021-12-01,112.40,112.88,110.08,110.15,1,074,300
2021-11-30,111.08,112.50,110.02,111.31,2,196,300
2021-11-29,111.01,112.20,109.75,111.11,1,276,100
2021-11-26,112.40,113.21,110.05,110.32,651,100
2021-11-24,111.61,112.27,110.51,111.58,1,004,800
2021-11-23,112.02,112.44,110.45,111.57,1,688,900
2021-11-22,114.88,114.88,112.70,112.72,1,504,600
2021-11-19,115.91,116.71,114.99,115.31,839,000
2021-11-18,114.71,115.74,113.70,115.37,1,188,100
2021-11-17,116.62,117.36,115.06,115.07,953,400
2021-11-16,116.19,117.12,115.31,116.84,1,209,600
2021-11-15,118.33,118.33,116.12,116.98,808,000
2021-11-12,118.00,118.58,117.42,118.33,1,073,000
