Date,Open,High,Low,Close,Volume
"Aug 28, 2023","52.46","53.31","52.39","53.26","813,900"
"Aug 25, 2023","52.36","52.56","51.55","52.15","1,382,200"
"Aug 24, 2023","53.29","53.48","52.25","52.26","891,100"
"Aug 23, 2023","52.19","53.24","51.78","53.22","1,137,200"
"Aug 22, 2023","53.00","53.11","52.11","52.12","1,108,100"
"Aug 21, 2023","52.65","53.39","52.37","52.88","907,200"
"Aug 18, 2023","52.66","53.01","52.35","52.78","1,215,300"
"Aug 17, 2023","54.37","54.77","53.39","53.41","1,064,400"
"Aug 16, 2023","55.25","55.58","53.97","54.10","2,035,800"
"Aug 15, 2023","55.04","55.75","54.95","55.64","1,510,200"
"Aug 14, 2023","55.35","55.88","55.23","55.52","1,507,000"
"Aug 11, 2023","55.62","55.71","55.11","55.59","2,015,700"
"Aug 10, 2023","54.71","55.68","54.57","55.26","1,986,900"
"Aug 9, 2023","54.40","54.79","54.03","54.41","1,408,900"
"Aug 8, 2023","54.66","54.66","54.12","54.53","1,381,100"
"Aug 7, 2023","55.85","55.95","54.09","55.07","1,521,500"
"Aug 4, 2023","55.51","56.16","54.31","55.77","3,074,400"
"Aug 3, 2023","52.54","55.70","52.54","55.51","2,943,100"
"Aug 2, 2023","53.06","54.02","52.70","53.76","1,739,600"
"Aug 1, 2023","53.22","53.62","52.83","53.53","1,362,900"
"Jul 31, 2023","53.11","53.90","53.11","53.80","927,400"
"Jul 28, 2023","53.98","54.17","52.80","53.07","1,027,400"
"Jul 27, 2023","54.38","54.42","53.31","53.36","964,400"
"Jul 26, 2023","53.54","54.27","53.27","53.94","947,600"
"Jul 25, 2023","53.11","53.96","53.11","53.81","680,600"
"Jul 24, 2023","52.81","53.36","52.81","52.95","754,900"
"Jul 21, 2023","52.76","53.08","52.45","52.75","768,700"
"Jul 20, 2023","53.39","53.39","52.16","52.37","670,200"
"Jul 19, 2023","53.05","53.72","52.89","53.67","1,178,100"
"Jul 18, 2023","53.50","53.84","52.74","53.04","1,011,800"
"Jul 17, 2023","53.40","53.99","53.20","53.72","594,500"
"Jul 14, 2023","53.78","53.78","53.01","53.40","732,100"
"Jul 13, 2023","54.00","54.15","53.74","53.99","634,300"
"Jul 12, 2023","53.85","53.95","53.42","53.80","880,300"
"Jul 11, 2023","53.00","53.41","52.78","53.14","607,700"
"Jul 10, 2023","51.84","52.99","51.84","52.81","587,400"
"Jul 7, 2023","51.34","52.43","51.13","52.07","722,300"
"Jul 6, 2023","51.19","51.38","50.68","51.28","1,015,800"
"Jul 5, 2023","51.90","52.41","51.26","52.16","880,300"
"Jul 3, 2023","52.52","52.76","52.00","52.18","632,100"
"Jun 30, 2023","53.29","53.68","52.93","52.94","1,104,100"
"Jun 29, 2023","52.05","53.11","51.93","52.77","1,370,400"
"Jun 28, 2023","51.52","52.44","51.42","52.28","1,058,400"
"Jun 27, 2023","50.62","51.77","50.34","51.67","805,100"
"Jun 26, 2023","49.76","50.86","49.66","50.61","896,400"
