Date,Open,High,Low,Close,Adj Close,Volume
"Aug 31, 2022","246.88","246.88","243.06","243.41","235.16","789,900"
"Aug 30, 2022","248.55","248.91","244.07","245.13","236.82","514,900"
"Aug 29, 2022","245.60","249.18","244.86","247.07","238.70","463,400"
"Aug 26, 2022","254.36","255.35","248.29","248.32","239.90","802,400"
"Aug 25, 2022","249.45","254.52","248.77","254.38","245.76","699,000"
"Aug 24, 2022","247.00","249.97","246.40","248.63","240.20","706,500"
"Aug 23, 2022","246.62","248.64","245.52","246.17","237.83","369,100"
"Aug 22, 2022","249.78","250.82","248.17","248.66","240.23","444,900"
"Aug 19, 2022","255.86","255.86","253.00","253.25","244.67","612,400"
"Aug 18, 2022","256.25","258.49","255.11","256.24","247.56","485,900"
"Aug 17, 2022","253.99","256.29","252.87","255.42","246.76","457,200"
"Aug 16, 2022","254.88","257.80","254.37","256.59","247.89","398,000"
"Aug 15, 2022","254.90","256.69","253.90","255.37","246.72","470,700"
"Aug 12, 2022","253.79","255.98","252.37","255.97","247.29","897,400"
"Aug 11, 2022","253.17","254.37","252.15","252.28","243.73","812,200"
"Aug 10, 2022","252.81","254.94","250.14","253.00","244.43","759,900"
"Aug 9, 2022","247.47","251.05","246.14","249.25","240.80","882,600"
"Aug 8, 2022","249.05","249.96","243.91","248.15","239.74","1,020,000"
"Aug 5, 2022","243.00","251.46","238.54","250.21","241.73","1,706,600"
"Aug 4, 2022","238.38","240.57","236.91","239.69","231.57","944,400"
"Aug 3, 2022","237.85","240.03","236.71","238.45","230.37","623,800"
"Aug 2, 2022","237.56","238.99","234.20","237.46","229.41","646,600"
"Aug 1, 2022","236.80","239.00","236.12","236.63","228.61","890,600"
"Jul 29, 2022","237.37","239.61","236.33","238.59","230.50","810,700"
"Jul 28, 2022","231.49","237.28","230.57","236.32","228.31","948,300"
"Jul 27, 2022","224.90","230.50","223.38","230.25","222.45","601,400"
"Jul 26, 2022","222.52","224.45","222.05","224.27","216.67","552,700"
"Jul 25, 2022","221.17","223.81","219.49","223.51","215.94","587,800"
"Jul 22, 2022","222.50","222.91","220.25","221.16","213.66","387,000"
"Jul 21, 2022","216.94","222.26","216.94","222.22","214.69","489,100"
"Jul 20, 2022","218.11","219.18","216.71","217.03","209.67","629,600"
"Jul 19, 2022","214.55","218.63","213.92","218.28","210.88","549,800"
"Jul 18, 2022","215.23","215.23","211.18","211.89","204.71","438,000"
"Jul 15, 2022","212.69","215.09","211.37","215.02","207.73","502,600"
"Jul 14, 2022","207.31","210.49","206.62","209.77","202.66","428,200"
"Jul 13, 2022","204.82","212.65","204.55","211.03","203.88","567,200"
"Jul 12, 2022","213.49","215.43","207.34","208.17","201.11","726,300"
"Jul 11, 2022","213.28","216.68","212.91","213.45","206.22","645,200"
"Jul 8, 2022","217.48","217.97","214.58","214.65","207.38","586,300"
"Jul 7, 2022","216.94","220.63","216.59","219.41","211.97","716,200"
"Jul 6, 2022","213.37","217.49","212.59","216.92","209.57","767,600"
