Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,443.61,446.09,440.91,443.19,437.52,484,100
2023-04-19,441.69,444.43,439.87,443.06,437.40,374,100
2023-04-18,443.99,445.63,440.37,441.72,436.07,327,900
2023-04-17,440.19,443.27,439.07,442.92,437.26,410,400
2023-04-14,441.96,445.18,438.07,439.91,434.29,456,700
2023-04-13,442.74,444.44,437.07,442.51,436.85,729,500
2023-04-12,440.25,445.57,440.25,442.48,436.82,659,800
2023-04-11,436.50,439.51,435.78,438.71,433.10,410,900
2023-04-10,433.86,436.35,431.10,436.24,430.66,359,100
2023-04-06,438.30,438.30,433.25,435.70,430.13,363,500
2023-04-05,437.41,437.74,433.98,437.40,431.81,450,100
2023-04-04,441.95,444.58,436.83,437.01,430.75,590,900
2023-04-03,440.24,443.59,438.80,440.79,434.48,609,700
2023-03-31,439.01,440.69,436.35,440.69,434.38,957,000
2023-03-30,436.00,438.99,435.17,437.00,430.74,436,900
2023-03-29,434.30,435.58,432.35,434.34,428.12,809,900
2023-03-28,429.50,434.11,428.84,432.00,425.81,409,800
2023-03-27,433.10,433.14,429.56,430.26,424.10,393,700
2023-03-24,425.16,430.70,423.96,429.59,423.44,673,300
2023-03-23,428.74,432.59,424.45,425.05,418.96,852,600
2023-03-22,431.95,435.83,428.05,428.58,422.44,854,100
2023-03-21,433.70,436.01,422.54,430.44,424.27,948,200
2023-03-20,427.45,438.02,427.45,432.18,425.99,561,900
2023-03-17,432.06,432.26,424.71,425.66,419.56,1,642,200
2023-03-16,419.10,430.61,417.34,428.42,422.28,903,700
2023-03-15,423.71,426.48,416.78,420.93,414.90,787,500
2023-03-14,426.30,429.92,423.10,428.07,421.94,648,500
2023-03-13,420.61,426.50,418.18,421.48,415.44,771,900
2023-03-10,422.57,425.17,417.50,420.33,414.31,847,900
2023-03-09,427.84,433.14,422.46,422.80,416.74,486,700
2023-03-08,422.50,425.97,422.16,424.50,418.42,409,500
2023-03-07,429.52,432.20,421.61,422.18,416.13,376,100
2023-03-06,430.48,433.80,428.77,428.94,422.80,315,500
2023-03-03,426.28,431.23,425.32,430.11,423.95,433,600
2023-03-02,420.00,427.53,419.12,426.65,420.54,389,300
2023-03-01,428.84,431.93,420.06,421.20,415.17,539,200
2023-02-28,427.17,431.16,426.89,430.20,424.04,584,400
2023-02-27,431.56,433.58,428.06,428.99,422.84,330,200
2023-02-24,425.20,429.24,424.32,428.44,422.30,402,700
2023-02-23,427.39,432.10,425.63,431.04,424.87,586,800
2023-02-22,427.54,428.04,420.94,421.60,415.56,390,800
2023-02-21,424.43,426.67,419.08,423.21,417.15,639,000
2023-02-17,423.20,429.38,420.83,427.68,421.55,601,700
2023-02-16,419.89,426.28,417.76,422.97,416.91,641,900
2023-02-15,425.61,426.08,420.69,421.59,415.55,690,600
2023-02-14,429.57,432.33,423.68,426.76,420.65,313,500
2023-02-13,427.00,430.85,426.62,429.68,423.52,418,800
2023-02-10,427.75,429.76,425.41,427.40,421.28,463,100
2023-02-09,431.37,433.52,427.06,428.66,422.52,412,900
2023-02-08,432.17,435.00,426.06,427.91,421.78,499,100
2023-02-07,429.00,435.96,425.66,434.55,428.32,411,200
2023-02-06,429.55,430.79,426.20,430.08,423.92,329,200
2023-02-03,429.11,432.35,425.53,430.34,424.18,779,000
2023-02-02,434.90,440.66,431.61,432.55,426.35,806,900
2023-02-01,421.93,436.38,420.25,433.91,427.69,832,900
2023-01-31,425.76,428.18,420.09,426.75,420.64,929,000
2023-01-30,433.16,433.55,422.76,423.48,417.41,808,800
2023-01-27,438.33,442.44,432.78,434.11,427.89,669,100
2023-01-26,446.51,448.94,440.56,444.45,438.08,697,700
2023-01-25,439.26,444.88,436.41,444.23,437.87,382,000
2023-01-24,444.09,446.90,440.97,446.18,439.79,382,400
2023-01-23,442.01,444.57,439.80,443.03,436.68,503,700
2023-01-20,432.30,442.80,427.73,441.59,435.26,462,700
2023-01-19,435.81,439.09,432.18,432.18,425.99,463,200
2023-01-18,448.14,448.72,436.77,437.81,431.54,517,400
2023-01-17,450.98,452.18,443.69,445.06,438.68,512,300
2023-01-13,447.65,452.04,444.93,450.98,444.52,279,600
2023-01-12,451.29,453.43,445.26,451.23,444.77,345,900
2023-01-11,445.92,452.41,443.93,452.11,445.63,304,100
2023-01-10,443.89,445.91,441.02,443.46,437.11,323,100
2023-01-09,444.00,449.39,442.25,443.41,437.06,517,500
2023-01-06,439.93,443.85,436.83,443.67,437.31,467,300
2023-01-05,439.47,441.49,434.13,435.92,429.00,254,800
2023-01-04,438.84,445.28,436.10,442.74,435.71,371,300
2023-01-03,435.81,436.72,430.03,434.46,427.57,334,900
2022-12-30,434.41,436.48,428.31,432.09,425.23,271,600
2022-12-29,428.86,437.82,427.97,436.87,429.94,227,500
2022-12-28,433.84,436.34,425.99,426.18,419.42,200,700
2022-12-27,430.34,433.94,428.27,433.15,426.28,287,800
2022-12-23,427.04,430.26,425.20,430.11,423.28,189,900
